VehicleID,Amount (Million Naira)
VHL17089,5.249992890522495
VHL19543,9.673303026690881
VHL19715,37.899946472157225
VHL17944,9.196888269515359
VHL16820,36.920809181527694
VHL14857,5.440723340494952
VHL17512,5.220236020466437
VHL16649,13.668222950721479
VHL14838,14.783541165052688
VHL14568,4.594184592510753
VHL17525,9.177512545772478
VHL16117,6.363823142090156
VHL13135,4.799086077788343
VHL19812,9.784618900288985
VHL17027,8.213182427084291
VHL14654,4.3085002826161505
VHL12420,7.941469589548763
VHL10360,6.316515638075907
VHL13629,14.3495281215884
VHL16737,6.0173720786894656
VHL15446,7.117757324365723
VHL10946,3.2338491434662946
VHL13953,1.479317288615538
VHL17303,17.11290738431768
VHL15447,3.2247244353200446
VHL12854,7.689679791001261
VHL12567,7.927825909915612
VHL19137,2.6843915290922893
VHL19411,5.197528032907299
VHL10923,2.420748307247999
VHL17236,7.606782804625413
VHL19462,37.88562323665605
VHL13097,7.803105982364092
VHL19969,5.269135170615846
VHL11860,3.2818969510503986
VHL18943,3.601678093121231
VHL11672,12.08128385448147
VHL10815,4.75088194254074
VHL16245,5.2362838257904585
VHL14969,14.601467477660092
VHL19652,3.2641788574427424
VHL11330,5.14440366522367
VHL19827,23.765596151183768
VHL10484,4.401716930394083
VHL11394,0.7413201815969771
VHL18787,24.878013683776377
VHL11803,9.099251787055332
VHL12784,15.19021113764689
VHL17216,11.384706611013335
VHL10033,15.138973213911983
VHL11776,2.542982259334635
VHL14947,10.71105417466845
VHL17522,4.535080766861467
VHL14197,3.176719749050354
VHL13071,2.549690473151646
VHL17406,3.9987829214880293
VHL12174,10.392092404844734
VHL12440,2.5807163536468187
VHL12462,4.617795795507756
VHL12158,5.533710836216557
VHL14899,3.1761505104699705
VHL11281,11.816527164581244
VHL10913,10.658249516524371
VHL19630,6.113172243269463
VHL19709,3.565843674669089
VHL14819,5.851012303124857
VHL15381,2.0915284185493217
VHL14781,2.4641142872518205
VHL18728,10.799789774630343
VHL16520,2.6224867856361693
VHL10643,74.60463559764908
VHL19438,20.755228239282882
VHL14103,1.056474497004175
VHL19088,4.098371065794249
VHL15456,9.286287772649088
VHL16411,19.44707138402665
VHL19044,10.468800330265948
VHL15194,14.640779574769411
VHL11490,3.9497576580988336
VHL13904,5.634092499605085
VHL15148,24.910298377186333
VHL10918,8.963045919625936
VHL19119,17.03370180267616
VHL10313,9.203119579938031
VHL17176,31.476153737886648
VHL17166,4.582294478804314
VHL11166,3.119778739004399
VHL19144,15.903527200058742
VHL17259,54.80791025460545
VHL11965,20.19515589834254
VHL13791,3.352963822108178
VHL12309,13.204796358143197
VHL18687,1.2184425598440505
VHL10199,6.224741028240879
VHL18562,8.967867735561114
VHL14042,12.57939655402904
VHL19017,5.929947931355589
VHL18805,2.6698479165529903
VHL18622,7.641130249826716
VHL14045,47.3701366941566
VHL17010,4.335226629751112
VHL16993,3.031439566162126
VHL16050,4.472053043395976
VHL16363,2.2819102733151055
VHL10287,2.3343526599214415
VHL19873,20.469159030623256
VHL15450,7.160328554608182
VHL14789,4.437849259806444
VHL14379,2.106017174619652
VHL10911,7.29611465835004
VHL10449,10.994681082291372
VHL19705,7.615113975637904
VHL14766,11.566888482184789
VHL16203,10.860928633084336
VHL14855,3.249289787254371
VHL14661,91.589772319392
VHL19859,1.8644916087478818
VHL14028,6.526324975167886
VHL14991,1.9019432661225089
VHL15291,4.035788920572993
VHL16047,7.673691872913416
VHL12253,5.8876175437454705
VHL10428,4.292039721746787
VHL15237,81.49518062173908
VHL16101,8.660377171176899
VHL16143,22.11464042092315
VHL10257,20.725238076784848
VHL16662,57.17233788957228
VHL19799,24.630078279375528
VHL14241,12.670733904894997
VHL17705,15.999327837505854
VHL17529,1.4242934704811485
VHL15191,7.1610190455708365
VHL17451,8.569372968988135
VHL17879,3.7102444522281837
VHL19264,2.8699148534846493
VHL19009,32.85449209314808
VHL10568,4.357531450568692
VHL19545,7.103157904075348
VHL16822,7.335358484944147
VHL10957,23.365476206715897
VHL15607,5.2279222455155745
VHL12093,93.99873816303243
VHL19096,23.20929749468117
VHL18288,6.278243313060197
VHL11310,4.635886022609231
VHL19333,22.14919700357359
VHL13823,8.426959658795655
VHL19965,4.210147777945302
VHL16917,4.560521347047017
VHL11177,1.8141875860933645
VHL16853,20.68349576106395
VHL18554,32.20402768456769
VHL18562,9.283674582156737
VHL10753,7.671033954008933
VHL16804,4.567114106299932
VHL18774,53.446144201752794
VHL15561,4.252333854685996
VHL12265,8.92095500036969
VHL10021,5.31229781666518
VHL18216,4.357531450568692
VHL18297,27.695067532992056
VHL15781,2.0007883882835444
VHL12134,5.655236619118007
VHL12909,7.059716662397061
VHL19963,10.4675416565884
VHL16014,2.881683876959387
VHL14675,4.516321347047017
VHL19999,2.4964621469928665
VHL15433,3.394139498932233
VHL12937,3.5449775058412953
VHL11373,32.638694934686505
VHL17859,2.6318319560636745
VHL10314,12.500025543016932
VHL18773,6.248685764869182
VHL16942,7.648054446615144
VHL18334,4.029433149440241
VHL17910,2.367795358760596
VHL18494,7.053664501713183
VHL12860,3.0988208186586927
VHL10204,12.974254736231577
VHL19924,12.345550257559738
VHL13255,5.723605510282276
VHL12057,9.296287985925456
VHL19296,8.728183680523905
VHL10104,13.393380042118222
VHL14185,25.302184313353962
VHL15914,3.5444096924199235
VHL11633,6.145829391042977
VHL10331,2.0901884204280807
VHL15981,8.00290376206141
VHL18376,13.571262379667631
VHL14890,6.204125593483005
VHL14283,30.561805753014927
VHL15877,2.1997327351783458
VHL10019,8.222061830246389
VHL10439,2.749806684158292
VHL18436,32.083970785393454
VHL11989,6.240361435431022
VHL19813,11.106680079398275
VHL15869,8.004465759603583
VHL13464,4.584423404105308
VHL14974,6.908865546739462
VHL13446,4.4867300050178045
VHL11326,4.3373231483310795
VHL12561,4.3086553562789796
VHL12421,6.790966633342845
VHL15061,15.598344207190813
VHL16174,16.7677164325173
VHL14500,14.79946131538184
VHL16937,22.369629005432362
VHL13576,20.003140973754896
VHL12458,5.837374662066904
VHL11965,11.549118187399293
VHL11890,3.4939794659702628
VHL14930,3.8609137731676157
VHL16445,5.54926134831713
VHL11308,15.137531754164167
VHL17652,8.614641322642436
VHL13004,18.077291859015475
VHL10262,6.105187680469538
VHL13111,2.369415557614321
VHL13568,5.9442146867654815
VHL12606,5.345371429310897
VHL15786,6.098271254098172
VHL11054,35.80285140811716
VHL15167,3.3335518697936397
VHL14716,29.37904794167441
VHL11763,6.1705968739782895
VHL17885,5.684648646107246
VHL16048,4.660790288375586
VHL17032,8.825123105671297
VHL10344,12.235467678480317
VHL13463,5.107326708035452
VHL12903,3.783314955043112
VHL14551,26.00292874814694
VHL14763,4.319463829423001
VHL19270,6.228988630283215
VHL12817,9.041444992953823
VHL18354,5.842448790816338
VHL12185,3.426328352922124
VHL14983,17.628001267843818
VHL15530,9.223065398518413
VHL15827,8.989257725645308
VHL14886,54.527483678068414
VHL17643,4.081829749082189
VHL16987,9.42066895213461
VHL14294,5.547025314211019
VHL16175,8.451582238505184
VHL18639,4.206408793545612
VHL13640,6.5292995926129
VHL17895,2.529097749867507
VHL19307,5.079932356291435
VHL19436,1.9700278499856134
VHL19809,17.46794273160859
VHL10638,2.514926110961197
VHL13859,0.7523937165757423
VHL11640,4.492221204560952
VHL13661,4.52735004244498
VHL15523,3.370151306096098
VHL12838,8.265362707296882
VHL11312,7.26382279178794
VHL12699,5.623172014554939
VHL14640,1.5293669740349867
VHL17666,10.732326032495719
VHL14903,8.756986178052818
VHL13835,6.483595749170465
VHL15635,24.633111685874308
VHL19827,17.774808571875653
VHL14808,8.544044481188616
VHL16208,4.357531450568692
VHL18605,2.8828339778309
VHL19751,5.031390941679248
VHL17664,13.133206638252135
VHL12588,5.9386906559824695
VHL17702,20.760804384845585
VHL10842,9.329113897218184
VHL19609,77.70606125352874
VHL12767,3.1530229264468193
VHL13680,11.128167495274587
VHL13507,3.1841573425989687
VHL16160,6.397280368693928
VHL13555,1.1344719750553283
VHL18088,5.016238084011881
VHL16428,2.461616584469757
VHL11278,1.193921081253196
VHL17567,14.701025004274472
VHL16715,3.2872373577771463
VHL15486,3.485907726394531
VHL10286,5.280281467107051
VHL13344,3.2717057954232818
VHL17544,11.867518941824025
VHL12579,8.747474259459247
VHL19966,4.148934190550741
VHL12989,3.2729405837060015
VHL18968,11.433175121051391
VHL16423,9.60582840006649
VHL15852,21.88646122445623
VHL16298,15.562156306347694
VHL13399,2.3002498259832627
VHL11381,126.00809356999316
VHL18329,99.1413582434127
VHL13335,2.6215990179701714
VHL11885,8.815418345954642
VHL19284,7.1507701433789626
VHL12612,16.216701888741284
VHL15522,4.8943683941474045
VHL16059,27.97259273804036
VHL10388,7.869195559424065
VHL10025,13.596849020429701
VHL14629,2.5235059843741805
VHL10790,2.213969318496945
VHL17966,5.177706603641725
VHL12843,9.194982822918272
VHL11996,2.365683701347013
VHL15688,8.375559672525156
VHL13110,4.310887062949104
VHL19865,24.453335447641518
VHL13379,3.1893298154951597
VHL18639,4.964285634080825
VHL16928,14.288111073205792
VHL11725,105.08138511301966
VHL11355,3.3716149041831787
VHL17560,13.425249265399414
VHL11885,2.707901922814479
VHL12995,21.33847842827529
VHL11751,9.813108736615026
VHL14633,24.995468060640448
VHL16853,5.963690484000593
VHL14501,5.938980831419701
VHL13938,15.696545812098334
VHL12329,2.021960250998015
VHL10067,6.628492156977202
VHL19818,9.102162250319239
VHL12785,4.5102784372362
VHL13874,4.579056178062841
VHL18142,21.942235748217666
VHL14855,11.506469877452547
VHL12147,29.47192356205112
VHL15256,17.121850062981895
VHL13751,7.3944186580980285
VHL17863,4.584423404105308
VHL13981,10.206938777932754
VHL18916,3.522493461199995
VHL19492,7.093743531833482
VHL16004,61.64493101601244
VHL15913,1.2959393976554159
VHL16871,7.284686335575583
VHL11388,4.638228346315135
VHL15019,5.727731164178132
VHL11934,0.9751200395071313
VHL19784,4.096344968106631
VHL12593,14.123477190250384
VHL15836,19.869876362173432
VHL17034,2.2305583393107664
VHL14607,6.97862765261009
VHL17105,14.794985875492733
VHL18773,3.903669039410105
VHL12684,22.39911788011857
VHL17154,6.306798664819527
VHL10849,5.819673570938007
VHL12067,4.470488953059099
VHL14247,4.834872488346573
VHL18581,4.695002091885541
VHL18516,4.7220163471907615
VHL17684,1.8196847381706018
VHL17215,1.586933429915326
VHL15232,39.179163676230665
VHL19310,8.674732502785576
VHL12120,5.682914772168694
VHL15455,11.444274338866173
VHL10132,4.37103793026594
VHL12356,12.3896894736259
VHL16995,11.062817421556197
VHL15752,17.214756548875172
VHL12151,16.684963220363375
VHL11902,434.3625176307701
VHL17808,1.738105167899991
VHL17592,-0.11211442027761202
VHL16636,6.139055341073418
VHL11497,4.1781772830245485
VHL17774,17.012908226490442
VHL15919,4.150512562611332
VHL15172,3.006695499365206
VHL11820,3.419478477859196
VHL13093,33.759406392916965
VHL17445,18.72063559386191
VHL18989,-0.04061743066426001
VHL10713,3.7912174498106626
VHL14240,2.2698696170638546
VHL13501,3.170276350098361
VHL18215,8.248502936037239
VHL14878,48.50172422691696
VHL19143,4.646057273290195
VHL10173,7.1140436255363655
VHL16962,11.254839944346669
VHL15384,3.003057355049151
VHL13844,8.422512054991666
VHL11998,5.749151771690639
VHL10444,0.6144424106087066
VHL19655,5.684648646107246
VHL18921,5.976493761074092
VHL11774,13.056166546351326
VHL15490,2.647982890993277
VHL18694,8.798965584666702
VHL10360,4.5043519163649455
VHL18707,4.12224931973143
VHL15801,3.9051790823429204
VHL17931,15.285447219825828
VHL16716,15.522121270801202
VHL11290,4.104759511576364
VHL18180,3.9469443506407305
VHL19935,3.2488951786235396
VHL16593,5.786895442091148
VHL17349,1.8543459375916227
VHL18705,6.279330126352765
VHL18527,5.577539490633267
VHL18577,4.277989642381093
VHL15369,42.49860288071772
VHL16140,6.0113078230167085
VHL11458,5.037192170896989
VHL13652,2.539326656036336
VHL13470,8.883773799897904
VHL17609,5.593795853640278
VHL16953,1.579149871054809
VHL19670,15.692670275856377
VHL16517,2.7485394729498425
VHL12631,16.198957472662077
VHL14338,1.1564982483839497
VHL13224,4.0588427858951315
VHL19157,4.5171185068148985
VHL10266,1.0777252281311862
VHL11597,7.59838755778556
VHL16219,8.390326235738504
VHL12828,4.025771850760207
VHL10364,4.096744112793082
VHL11875,62.11498812318374
VHL10185,2.4983148217836226
VHL12097,20.2145846129321
VHL17691,1.0172515101440256
VHL15092,3.252109858056752
VHL11628,19.830140390158157
VHL13662,3.0524291491428825
VHL11486,4.910480793618692
VHL18373,12.402712009373099
VHL16605,24.750827886584872
VHL14670,27.354712761414373
VHL19579,1.868556666669324
VHL15504,2.4131409673511333
VHL18831,2.6412526029326755
VHL19404,3.8333427197284347
VHL11218,6.158163515006199
VHL13869,56.55950005323524
VHL19846,8.47762471472428
VHL11677,6.288425013954833
VHL17416,2.2177576172011433
VHL13175,3.511820226295891
VHL17965,16.159715101769116
VHL19048,6.781384147216813
VHL18117,3.0759750677234283
VHL16742,11.726188278006648
VHL10339,5.966172209453091
VHL14079,3.1383238096483446
VHL17034,7.930001357129368
VHL15903,3.301446515235869
VHL14643,10.467266273725443
VHL19176,6.936237921832319
VHL16293,7.031863602624097
VHL16573,4.259514551538591
VHL10615,1.3566945990131198
VHL10834,6.88809546295911
VHL13200,7.171964833180325
VHL18949,19.100612408993914
VHL14402,2.092566998220082
VHL16439,7.951267022618364
VHL14135,5.758065282917926
VHL10015,1.837004461333514
VHL10388,4.458962310733789
VHL17226,7.984307586905776
VHL16884,35.97922734050878
VHL18216,7.561357131218602
VHL19751,8.558266731915133
VHL11071,7.295416897079054
VHL16489,24.21706540264491
VHL12578,6.622038751049054
VHL10582,8.96569594086174
VHL19617,56.28036233165772
VHL14437,13.934620660081528
VHL11749,5.2703798251252065
VHL18131,10.799144900747997
VHL16700,12.133178729689888
VHL14166,6.248685764869182
VHL19100,6.667838949088311
VHL11100,11.733192118621167
VHL17954,28.94733286615087
VHL15065,12.145368151051548
VHL14908,12.133718087388814
VHL11925,11.960241195600332
VHL12725,100.3299295103987
VHL17558,3.1635334783670714
VHL12989,9.794012293846675
VHL11734,24.737062788710702
VHL15324,15.07872268006646
VHL19720,10.278067919341735
VHL17274,0.5517742358326388
VHL10206,10.543930462717787
VHL18355,4.222813323459987
VHL16634,5.7540611268098205
VHL15037,4.500520415369169
VHL19446,9.233240956803536
VHL11255,5.069913578753854
VHL18968,8.888816710258913
VHL17262,4.42287578835855
VHL19635,12.611355793637271
VHL13636,4.8028909635396255
VHL14827,27.722657576127393
VHL13630,12.15978915966978
VHL18929,3.4955728758868028
VHL18493,26.276492834779926
VHL11970,10.219285559884838
VHL18557,3.6147768114312555
VHL16603,6.728386784144132
VHL10144,6.965882516405336
VHL19283,2.5603291672161634
VHL14957,3.9022330878023426
VHL14521,1.5183998289349614
VHL14631,6.284290008987441
VHL10741,7.698649939185242
VHL18773,4.487874942337242
VHL15546,5.62163514134344
VHL18796,4.887593598331491
VHL16777,7.050294751744705
VHL12667,1.501770894497789
VHL11806,10.163512659487862
VHL16241,1.3140108303991243
VHL11602,11.350216714817913
VHL10361,5.673608857139771
VHL11563,3.588796024389582
VHL18781,8.165357856430644
VHL11605,1.3097658520900133
VHL17566,3.1018169876623003
VHL14925,8.608602705347419
VHL17378,22.293831725210225
VHL13933,6.956880217195137
VHL15621,5.546670500942716
VHL11212,8.013563236812923
VHL17047,1.6563104959072985
VHL18495,13.938094950370216
VHL11789,28.802006433495524
VHL18812,1.7674926015219936
VHL12003,4.66595770396108
VHL17763,6.092906602844047
VHL10234,2.7578590088496
VHL11820,27.362226813506226
VHL15612,8.879896455005154
VHL16969,8.058564231233666
VHL15883,53.85271535743231
VHL16910,12.702574450061944
VHL15537,43.59477896106947
VHL19483,5.867324316629648
VHL19061,37.31973127107286
VHL10122,67.8064345362631
VHL18413,5.010907909155141
VHL19153,4.737008401966215
VHL16118,4.491704283634678
VHL11390,7.760358932918859
VHL15701,2.017943867575559
VHL12322,24.723949728080502
VHL18493,31.159427019865706
VHL18230,7.65344484314124
VHL10567,2.9001582319318184
VHL16862,6.9957501325744325
VHL12040,14.802129643639946
VHL13506,9.79734562718001
VHL13379,19.27253729946159
VHL16540,3.995148220434835
VHL14882,3.3772118995125893
VHL16979,3.4675995293067126
VHL17108,5.68707176874777
VHL19862,2.5540340287231733
VHL19541,3.024254454517058
VHL16650,9.344524120907154
VHL18976,22.064983194812626
VHL15984,8.93341352148495
VHL13017,9.129400834590369
VHL12807,15.138639789907254
VHL16571,12.655062573455263
VHL18496,5.642997983353077
VHL19085,3.333078969568703
VHL15655,25.43763823058741
VHL10274,17.089655508794436
VHL17927,20.809166149896207
VHL14169,4.257552876547168
VHL10088,17.735507454177085
VHL19133,2.421696684671732
VHL10124,3.0116659686899987
VHL17800,80.13804978527234
VHL12549,11.887643808162736
VHL10900,5.021081969998158
VHL16654,1.939623036530887
VHL15178,4.995653438204802
VHL10370,61.86805821189588
VHL19083,4.036531278867387
VHL10667,308.93904037205886
VHL11177,5.452890302443307
VHL19621,6.2753047726383615
VHL19834,3.1896244094761883
VHL18831,1.416066575452289
VHL16058,11.575314206872685
VHL15327,11.742009913176737
VHL10566,5.866049176143299
VHL15911,5.772341524129569
VHL18703,5.598531290328588
VHL19494,4.033784497541148
VHL16292,34.169510912270454
VHL12417,5.218966874417398
VHL16694,10.750334022242422
VHL16876,6.880732008611599
VHL10394,2.0960794748541156
VHL18192,1.6905710655116228
VHL18989,1.3153757235793282
VHL15531,4.043940580266334
VHL19945,9.463506605286893
VHL15352,8.91881721658183
VHL10470,4.234759486824254
VHL12910,64.48455543897846
VHL19260,12.5750996984149
VHL18747,15.34123701991131
VHL10865,10.059382409848572
VHL10512,35.21406122437215
VHL19176,3.5746337186411528
VHL18494,2.4915134080627315
VHL14953,4.553160715852311
VHL18146,11.258713972920907
VHL10753,7.391543954499727
VHL13266,13.017540565593592
VHL18142,12.06021893356374
VHL12499,4.638228346315135
VHL11132,2.660238883495509
VHL16161,1.1147087324015013
VHL16332,2.8908767838985874
VHL11947,73.74423914512083
VHL15516,4.135885738476897
VHL15620,316.837026608609
VHL11334,10.256478649123784
VHL14676,3.9249700101209304
VHL18063,7.056163937070193
VHL11305,6.1708983792516365
VHL17190,1.5373478056065906
VHL19509,3.703798678575281
VHL13065,5.458304823931528
VHL16948,5.982692754581286
VHL18753,2.3814688640972044
VHL13306,0.9369457111184015
VHL11296,2.0005185483895565
VHL14799,43.36333232728205
VHL16629,97.07776285801089
VHL12469,2.954495302690781
VHL14725,3.200771682520332
VHL15360,1.867654509060153
VHL12472,7.299146243534565
VHL17694,6.13343782792877
VHL19367,5.854144032754669
VHL13921,10.862798487208737
VHL18424,2.0245788476354947
VHL13215,25.484841129670325
VHL19720,5.821701250850986
VHL19474,5.905510219596114
VHL14718,3.302017828686742
VHL13614,8.918824036757206
VHL15761,2.965718404681813
VHL15481,2.4589847049222135
VHL10583,2.313915553016626
VHL10999,4.286215207663613
VHL11387,1.6246408199250482
VHL17201,15.738871763052613
VHL11541,43.566658642322786
VHL11491,8.773579640623757
VHL13571,2.0166276566332995
VHL17798,9.612286177068976
VHL11615,7.71781333413304
VHL17412,5.827667806492293
VHL17680,54.08460936590501
VHL13091,27.246843699599243
VHL13434,4.387881321012238
VHL15052,6.010210062114222
VHL11742,3.6397192588140133
VHL11925,5.650833831102703
VHL12016,5.363807950605248
VHL17513,6.864138616963207
VHL10564,0.05021769488917475
VHL14087,1.9302631104721517
VHL18246,7.290569780302885
VHL10468,18.609153447467385
VHL18823,4.293533615949484
VHL10264,6.216886097728788
VHL15285,16.0205697746547
VHL16403,36.824360884035734
VHL14260,20.831664403462415
VHL16390,2.306398179697281
VHL14383,4.372228320886353
VHL12924,7.723865671446521
VHL16793,1.240593204824351
VHL19286,3.4737129724837867
VHL11692,106.29057415533178
VHL19565,4.141640256642387
VHL12271,13.135458761782495
VHL16387,4.456818729019664
VHL10067,1.6513685333494184
VHL11055,19.280560238551587
VHL16282,5.821154927921722
VHL10373,2.470581969955168
VHL13130,6.590503390220785
VHL14791,6.339254783003612
VHL17669,283.22502639192334
VHL10245,5.296495387397343
VHL13394,5.278677946856209
VHL13369,6.171483393385856
VHL12230,27.008885924988892
VHL15024,1.1095268269562515
VHL15401,9.599309919268471
VHL17830,6.092906602844047
VHL16594,2.7790885255266233
VHL13400,8.491028130404297
VHL13413,5.048193577400222
VHL11338,17.382889494618684
VHL12928,7.6261984809262495
VHL14141,29.816847508253804
VHL13196,28.16938922870872
VHL17193,5.54074068740822
VHL13848,16.317876982579836
VHL15690,10.299242342864583
VHL14292,4.087638638934738
VHL10249,22.52685368747413
VHL16684,4.143399691688992
VHL13663,2.5398791670959873
VHL16780,7.730240029724206
VHL15195,5.612351816803503
VHL19709,1.8251204855765615
VHL16300,5.530150453268014
VHL18402,3.7104225238925572
VHL10408,10.939617614933026
VHL17856,7.079236554938221
VHL12909,8.867956559476632
VHL17579,46.60770647445929
VHL14360,7.403494843258064
VHL16170,21.00645502102484
VHL11625,18.516780447449772
VHL10141,4.935761427489319
VHL13372,1.2903198614027833
VHL10702,11.642777551388983
VHL10168,3.4091764335552655
VHL17506,6.507922125407007
VHL19811,8.079370439132761
VHL18898,1.4624590880296042
VHL14976,17.02326362180409
VHL19528,9.675622612692255
VHL14747,2.3530408425837117
VHL12298,6.460278484061097
VHL12897,71.61674858683428
VHL14501,3.297256350032168
VHL19230,8.543965687039156
VHL17122,4.0225096297091065
VHL13093,10.968562978165187
VHL13713,3.9877122740482136
VHL10827,6.351492265340405
VHL14671,4.763818843580914
VHL19953,2.544494894819834
VHL14674,12.759659022672658
VHL19651,3.762308785624187
VHL14860,28.781073010874792
VHL15452,11.637742029142286
VHL11031,4.426243098831275
VHL16763,5.912811604858987
VHL13764,28.860707146843357
VHL12562,8.806420037402328
VHL11827,2.580051879291886
VHL13929,8.96933451816255
VHL10039,9.693969567342103
VHL15009,47.517495571518225
VHL13821,14.238474654050615
VHL14348,1.5360553992475794
VHL16840,22.44758953508892
VHL12002,10.27091739782066
VHL10237,7.677568019614458
VHL18738,3.1429561622298032
VHL10568,5.6199257740188555
VHL19355,1.8321214436753384
VHL16226,9.030540982117657
VHL16719,2.63026526247998
VHL14548,3.5278798836638856
VHL16912,27.828688201778103
VHL19505,27.785795397997635
VHL16442,2.1628183650054917
VHL16825,2.3889879119428237
VHL12658,33.213488794174985
VHL12481,30.561805753014927
VHL18658,11.20151407033346
VHL15493,3.2233874528307305
VHL12577,55.76777945196127
VHL13844,6.0378321289003685
VHL12544,3.5425577420094037
VHL14450,5.05941833302614
VHL16818,4.415132674011256
VHL18694,6.406508737401413
VHL13597,42.5720109420113
VHL15898,4.804932861846303
VHL18680,4.854420137447978
VHL12465,32.50246260810632
VHL12148,1.5727464386482775
VHL19876,19.998417360209015
VHL19612,12.149093508169175
VHL18169,18.22790212043345
VHL13267,8.124721748492249
VHL14640,3.1515503891035084
VHL15593,23.53990503530248
VHL16387,24.657772690731786
VHL13148,12.819036726989422
VHL11142,2.5403608699236053
VHL18659,3.6446625927305156
VHL13899,4.4464776738416045
VHL18985,8.587240443440956
VHL17250,2.7452447433232536
VHL17539,4.659834358776457
VHL18609,6.159638782060053
VHL11948,3.1827459231739845
VHL11525,4.349238708067524
VHL12806,14.337646601950041
VHL19564,39.483501222864156
VHL19054,9.025929623963906
VHL18679,3.343725334661116
VHL19665,4.860890132125719
VHL12463,2.127591464601194
VHL10753,2.5002535506903096
VHL11312,8.889814532131586
VHL12620,1.1664363857016375
VHL17592,3.076628579259692
VHL11746,4.547217493127801
VHL14332,1.3335609972869682
VHL19959,6.41831884121482
VHL16741,3.069082519600391
VHL10763,7.854315985127933
VHL17541,4.302954572480211
VHL11701,27.7178528670588
VHL10194,4.481186167480202
VHL13479,39.28597298343807
VHL15975,3.787667824816086
VHL10231,5.872667606159395
VHL18446,2.8731372748974207
VHL19365,29.288420195179324
VHL12815,4.77109923769217
VHL17210,10.499911122321906
VHL14273,4.438698110934304
VHL16001,3.125660823068008
VHL17232,23.86415063990577
VHL17877,5.06203490886509
VHL13772,9.020823503800399
VHL14502,4.772631360795775
VHL12140,4.172026549350196
VHL12267,34.56190217338049
VHL18736,17.511493268470932
VHL17988,113.21141427749696
VHL11233,5.563048857722712
VHL18205,7.643693619520704
VHL17229,5.556447460674615
VHL12503,4.388103852976651
VHL16555,5.5358212636954365
VHL11608,4.499496396045892
VHL13099,24.319431269527538
VHL10464,4.151222798313544
VHL13660,3.6295242908515135
VHL15246,7.10017969646676
VHL18351,5.390958051672784
VHL14567,7.453799516548595
VHL18076,2.959377946137463
VHL15135,6.5825148005459
VHL14661,19.852789223190957
VHL13468,5.947787308388659
VHL18899,4.531660826737382
VHL10051,3.6629630222906564
VHL12127,2.3162208305304652
VHL12196,4.586140197686005
VHL17014,6.919526719326552
VHL11559,1.6941551488471926
VHL10059,17.81970836816943
VHL15739,4.777001587329585
VHL14808,3.158724177368988
VHL15611,11.698733453382554
VHL14636,96.41096924216701
VHL11570,3.5211338610702008
VHL16463,13.588132682601293
VHL16394,4.861848310052262
VHL13693,3.265708928275172
VHL12291,4.7741162042038505
VHL15561,1.1122716163216844
VHL19493,44.78481885068152
VHL12756,10.473555717931816
VHL10950,4.039222146710798
VHL16866,2.3055459465215744
VHL12609,8.234991930065421
VHL12574,5.570631800384477
VHL17135,2.7964165643841987
VHL13752,9.7509790868843
VHL13546,9.341197040782141
VHL11097,5.837374662066904
VHL18181,4.547217493127801
VHL10940,3.0442798298299336
VHL16905,7.737869042633217
VHL19185,8.737185361174548
VHL10923,10.529611449041951
VHL18309,3.1984460765389033
VHL19349,6.65139105999684
VHL13590,4.7171620692980625
VHL20000,3.134618315699143
VHL12384,4.250760047235558
VHL13167,14.037096386845269
VHL18928,4.34768528794421
VHL11333,3.3634323367751833
VHL18531,0.792786355159031
VHL19725,1.936477309123281
VHL13535,10.673894229829939
VHL15299,14.224185165221513
VHL19132,44.20659454543832
VHL19736,57.71862398974829
VHL11914,10.28299458502404
VHL14981,49.757399285346914
VHL11507,1.9623029724083019
VHL18768,7.2003205499007725
VHL13208,3.2580426455972034
VHL17200,5.872952216186186
VHL19398,12.202972758553761
VHL10666,35.36306711426473
VHL12919,11.334218986639714
VHL17972,13.083779054397864
VHL10315,6.599044853393958
VHL13868,1.8245334338517496
VHL16268,13.645258068824505
VHL15979,5.995590429541541
VHL14334,7.495877819624816
VHL19984,4.8199072099438345
VHL15905,13.577931733053537
VHL14849,4.357531450568692
VHL10077,2.1161328602315876
VHL12763,44.251397088018884
VHL13814,3.471373265598951
VHL18236,5.912049621572657
VHL18380,6.978495349479374
VHL11075,3.264888510676301
VHL10482,12.274978398028288
VHL10117,3.764448531058464
VHL13673,4.127805480942409
VHL17221,30.074298793339864
VHL11240,8.686219288277698
VHL12562,2.9832644840310056
VHL13799,12.056312364787075
VHL13466,24.16610883314722
VHL14698,3.7761353451219786
VHL15372,3.1937803796828845
VHL13032,6.101626296982681
VHL13600,3.038402678670757
VHL17335,7.016643776519852
VHL15519,4.534751922318444
VHL19609,3.259228170395362
VHL12581,4.976044226701041
VHL18738,2.9735181614325854
VHL15107,1.2111187772715717
VHL16177,10.6974838163695
VHL11709,7.3873776969735045
VHL14469,4.460212672746835
VHL13687,4.6326291609498975
VHL16412,5.66532610703737
VHL14864,26.187231304695345
VHL15725,5.671525321571328
VHL17141,5.138037022768645
VHL10991,5.752819059710839
VHL10678,2.5214592251205943
VHL13889,5.814386699282096
VHL17084,9.485393844559983
VHL15443,2.5057406509324918
VHL10783,2.8553264899175184
VHL19744,3.5109688224178726
VHL18331,7.637347145520444
VHL16307,2.6639320221959144
VHL18003,3.732253735415561
